FIRE_CAUSE,FCODE,FIRESTATUS,FIRE_CENTR,FIRE_TYPE,FIRE_YEAR,FIRE_NO,SHAPE,SIZE_HA,FIRE_NT_NM,LATITUDE,FIRE_NT_LK,FIRE_NT_ID,ZONE,FIRE_ID,IGN_DATE,GEO_DESC,LONGITUDE,OBJECTID,X,Y
Person,JA70003000,Not Active,4,Fire,2018,G60140,,8.800,,57.2179,,,6,140,20180509000000,Fort Ware,-125.4256,2886280,1034653.3549999996,1358876.1939999992
Lightning,JA70003000,Not Active,4,Fire,2018,G10851,,0.200,,53.9758,,,1,851,20180622000000,S of river Miworth,-122.9353,2886090,1200477.3259999997,1001253.5699999984
Lightning,JA70003000,Not Active,4,Fire,2018,G10911,,0.300,,53.9260,,,1,911,20180624000000,Longworth,-121.4507,2886091,1297840.7049999998,1000928.8419999974
Lightning,JA70003000,Not Active,4,Fire,2018,G11042,,0.009,,53.6735,,,1,1042,20180706000000,Walker creek,-120.9348,2886092,1333580.1940000001,975106.3529999992
Lightning,JA70003000,Not Active,4,Fire,2018,G11054,,0.009,,53.6787,,,1,1054,20180707000000,Walker Creek,-120.9576,2886093,1332039.5140000002,975583.5440000016
Lightning,JA70003000,Not Active,4,Fire,2018,G11131,,7.500,,53.7218,,,1,1131,20180712000000,Dahl Creek,-123.1936,2886094,1184715.6419999998,972220.9550000001
Lightning,JA70003000,Not Active,4,Fire,2018,G11167,,0.009,,54.0902,,,1,1167,20180714000000,eaglet lake,-122.3116,2886095,1240578.7540000004,1015942.7110000029
Person,JA70003000,Not Active,4,Fire,2018,G11220,,0.009,,54.2342,,,1,1220,20180716000000,Chief Lake,-123.0517,2886096,1191671.3799999997,1029736.3119999999
Lightning,JA70003000,Not Active,4,Fire,2018,G11710,,0.009,,53.5888,,,1,1710,20180730000000,South end of Bobtail,-123.4455,2886097,1168676.1789999998,956769.8610000005
Lightning,JA70003000,Active,4,Fire,2018,G11893,,83.000,,53.4663,,,1,1893,20180801000000,6km away from Barton Lk,-123.3205,2886098,1177443.7699999996,943410.0399999982
Lightning,JA70003000,Not Active,4,Fire,2018,G11904,,0.370,,53.3883,,,1,1904,20180801000000,6km away from Barton Lake,-123.1348,2886099,1190092.7819999994,935193.5760000013
Lightning,JA70003000,Not Active,4,Fire,2018,G11907,,25.000,,53.3683,,,1,1907,20180801000000,Barton Lake,-123.2235,2886100,1184292.1289999995,932727.1360000018
Lightning,JA70003000,Active,4,Fire,2018,G11970,,25.000,,53.5939,,,1,1970,20180801000000,Lumpy Lake,-123.3744,2886101,1173352.2960000008,957508.8409999982
Lightning,JA70003000,Not Active,4,Fire,2018,G11978,,0.009,,54.3875,,,1,1978,20180801000000,E Seebach Crk along the Hayden FSR,-122.0496,2886102,1255803.1869999995,1050000.0340000018
Lightning,JA70003000,Not Active,4,Fire,2018,G12016,,0.009,,54.4539,,,1,2016,20180802000000,Bear Lake,-122.5357,2886103,1223991.8630000004,1055755.9690000014
Lightning,JA70003000,Not Active,4,Fire,2018,G12055,,0.009,,53.3092,,,1,2055,20180802000000,Quesnel,-122.3937,2886104,1239670.7250000001,928624.4929999970
Lightning,JA70003000,Not Active,4,Fire,2018,G12056,,0.009,,53.3030,,,1,2056,20180802000000,Quesnel,-122.3820,2886105,1240480.5499999998,927976.8989999956
Lightning,JA70003000,Not Active,4,Fire,2018,G12057,,0.009,,53.4247,,,1,2057,20180802000000,Quesnel,-122.1512,2886106,1255071.1570000001,942341.4280000012
Lightning,JA70003000,Not Active,4,Fire,2018,G12093,,0.009,,53.4986,,,1,2093,20180731000000,7nm SE of Baldy Hughes,-122.8510,2886107,1208359.6239999998,948296.1120000007
Lightning,JA70003000,Not Active,4,Fire,2018,G12104,,0.200,,53.5963,,,1,2104,20180731000000,Lumpy Lake,-123.3162,2886108,1177182.6760000002,957920.4890000010
Lightning,JA70003000,Not Active,4,Fire,2018,G12109,,0.009,,53.4938,,,1,2109,20180730000000,Baldi Hughes,-122.8973,2886109,1205318.7480000001,947616.3699999973
Lightning,JA70003000,Not Active,4,Fire,2018,G12120,,1.570,,54.6846,,,1,2120,20180803000000,25 km NE of Kerry Lake,-123.6986,2886110,1147994.8239999996,1078425.4429999981
Person,JA70003000,Not Active,4,Fire,2018,G12161,,0.009,,54.1870,,,1,2161,20180804000000,170 km mark on Moldowan FSR,-122.9141,2886111,1200838.5939999996,1024854.3640000019
,JA70003000,Not Active,4,Fire,2018,G12201,,0.400,,53.5829,,,1,2201,20180805000000,baldy hughes,-122.9519,2886112,1201283.9090000007,957398.4519999949
Lightning,JA70003000,Not Active,4,Fire,2018,G12206,,0.009,,53.1856,,,1,2206,20180731000000,N Shore of Cottonwood River,-122.4772,2886113,1234809.4409999999,914575.3979999991
Lightning,JA70003000,Active,4,Fire,2018,G12233,,0.009,,54.5238,,,1,2233,20180805000000,8 nM N of Great Beaver Lake SE End ,-123.5042,2886114,1161127.9559999998,1060919.0080000032
Lightning,JA70003000,Not Active,4,Fire,2018,G12239,,0.500,,53.3360,,,1,2239,20180731000000,10 km N Chubb Lake,-122.6779,2886115,1220654.7630000007,930694.4179999977
Lightning,JA70003000,Not Active,4,Fire,2018,G12261,,0.300,,54.2827,,,1,2261,20180806000000,2km N Salmon River,-122.8658,2886116,1203505.1769999999,1035663.3460000092
Person,JA70003000,Not Active,4,Fire,2018,G12263,,0.009,,54.0506,,,1,2263,20180806000000,swamp lake,-122.9474,2886117,1199328.8319999999,1009554.4039999973
Lightning,JA70003000,Not Active,4,Fire,2018,G12274,,0.009,,53.3390,,,1,2274,20180806000000,3 miles E Dunkley Mill,-122.5037,2886118,1232202.0180000006,931582.4019999979
,JA70003000,Not Active,4,Fire,2018,G12666,,0.000,,53.7159,,,1,2666,20180814000000,Dome Creek,-121.1030,2886119,1322190.6250000000,979048.8739999989
,JA70003000,Not Active,4,Fire,2018,G12686,,1.000,,54.1534,,,1,2686,20180815000000,Nicholl Lake  ,-123.0248,2886120,1193794.5070000002,1020802.8519999990
,JA70003000,New,4,Fire,2018,G12753,,0.009,,54.8060,,,1,2753,20180817000000,FIRTH LAKE,-122.6982,2886121,1211661.7749999999,1094509.6589999991
Person,JA70003000,Not Active,4,Fire,2018,G30104,,0.200,,52.9868,,,3,104,20180505000000,Valemount,-119.4639,2886122,1437268.2359999996,906750.0970000019
Person,JA70003000,Not Active,4,Fire,2018,G30376,,0.009,,53.0258,,,3,376,20180525000000,Mount Robson,-119.2623,2886123,1450295.4800000004,912350.6649999991
Person,JA70003000,Not Active,4,Fire,2018,G30492,,0.200,,52.9558,,,3,492,20180606000000,Old Tete Jaune Rd,-119.4366,2886124,1439403.9439999987,903477.0470000077
Lightning,JA70003000,Not Active,4,Fire,2018,G30662,,0.009,,52.8398,,,3,662,20180620000000,West Ridge Valley,-119.4738,2886125,1438112.7069999992,890363.8940000013
Lightning,JA70003000,Not Active,4,Fire,2018,G30738,,0.090,,52.3113,,,3,738,20180621000000,Pyramid Creek,-119.1946,2886126,1462456.8789999995,833457.5259999987
Lightning,JA70003000,Active,4,Fire,2018,G30769,,32.300,,52.7210,,,3,769,20180621000000,,-118.5649,2886127,1500310.7490000008,883197.7890000008
Lightning,JA70003000,Not Active,4,Fire,2018,G30774,,0.009,,52.3156,,,3,774,20180621000000,Pyramid Creek,-119.1463,2886128,1465681.2080000003,834253.1359999944
Lightning,JA70003000,Not Active,4,Fire,2018,G30775,,0.009,,52.3177,,,3,775,20180621000000,Pyramid Creek,-119.1581,2886129,1464863.4990000003,834412.7810000014
Lightning,JA70003000,Not Active,4,Fire,2018,G30776,,0.200,,52.3209,,,3,776,20180621000000,Pyramid Creek,-119.1393,2886130,1466104.3399999994,834882.4090000000
Lightning,JA70003000,Active,4,Fire,2018,G30777,,50.000,,52.6905,,,3,777,20180621000000,Upper Fraser,-118.5123,2886131,1504194.8830000004,880189.7220000001
Lightning,JA70003000,Not Active,4,Fire,2018,G30792,,0.009,,52.5190,,,3,792,20180621000000,North Thompson,-119.3078,2886132,1452601.1189999999,855783.8690000009
Lightning,JA70003000,Not Active,4,Fire,2018,G30812,,0.100,,52.3142,,,3,812,20180621000000,Bone Creek,-119.2400,2886133,1459352.7640000007,833482.1940000011
Lightning,JA70003000,Not Active,4,Fire,2018,G30813,,0.009,,52.3013,,,3,813,20180621000000,Milage Creek,-119.2057,2886134,1461811.9319999996,832273.3239999991
Lightning,JA70003000,Not Active,4,Fire,2018,G30895,,0.009,,52.3473,,,3,895,20180624000000,Howard Drainage Kinbasket Lake,-118.6333,2886135,1500048.7930000001,841271.0840000026
Person,JA70003000,Not Active,4,Fire,2018,G30925,,0.009,,53.1930,,,3,925,20180625000000,Holiday Creek,-119.8846,2886136,1407209.1680000001,927151.3340000026
Lightning,JA70003000,Not Active,4,Fire,2018,G31235,,0.009,,53.3783,,,3,1235,20180717000000,Bell Mountain,-120.3875,2886137,1372154.7310000011,944990.4969999930
Lightning,JA70003000,Not Active,4,Fire,2018,G31239,,0.009,,52.7037,,,3,1239,20180717000000,Horse creek,-118.9551,2886138,1474335.7659999994,878595.9880000008
Lightning,JA70003000,Active,4,Fire,2018,G31245,,34.000,,52.2805,,,3,1245,20180717000000,Thunder River ,-119.3192,2886139,1454341.8830000004,829233.9800000004
Lightning,JA70003000,Not Active,4,Fire,2018,G31251,,40.000,West Cranberry Creek,52.8123,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=706,706,3,1251,20180717000000, West Cranberry Creek,-119.3556,2886140,1446315.1259999992,888050.2069999995
Lightning,JA70003000,Not Active,4,Fire,2018,G31260,,0.150,,52.8237,,,3,1260,20180717000000,Westridge,-119.3391,2886141,1447302.2290000003,889416.8789999997
Lightning,JA70003000,Active,4,Fire,2018,G31266,,3.700,,52.8019,,,3,1266,20180717000000,Fitzwilliam Mountain ,-118.5663,2886142,1499268.2870000002,892167.2660000036
Lightning,JA70003000,Active,4,Fire,2018,G31313,,42.000,,52.7390,,,3,1313,20180718000000,Canoe Drainage,-119.5326,2886143,1435202.2449999996,878804.8739999980
Lightning,JA70003000,Not Active,4,Fire,2018,G31328,,0.009,,52.6517,,,3,1328,20180719000000,Mount Thompson,-119.1600,2886144,1461139.9870000000,871466.2270000000
Lightning,JA70003000,Not Active,4,Fire,2018,G31337,,0.500,,52.5415,,,3,1337,20180719000000,Allan Creek,-119.1348,2886145,1464022.6790000005,859396.1000000006
Lightning,JA70003000,Not Active,4,Fire,2018,G31491,,0.009,,52.8049,,,3,1491,20180719000000,Cedarside Road,-119.2450,2886146,1453796.6920000007,887925.6209999993
Lightning,JA70003000,Not Active,4,Fire,2018,G31506,,0.009,,52.8462,,,3,1506,20180727000000,valemount,-119.2876,2886147,1450512.5560000003,892241.9330000021
Lightning,JA70003000,Not Active,4,Fire,2018,G31611,,0.009,,53.4518,,,3,1611,20180730000000,West Twin Creek,-120.5552,2886148,1360428.9550000001,952301.0839999979
Lightning,JA70003000,Active,4,Fire,2018,G31635,,35.000,McKirdy Mtn,52.8274,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=713,713,3,1635,20180730000000,McKirdy Mtn,-119.1555,2886149,1459550.4609999992,891001.2700000023
Lightning,JA70003000,Not Active,4,Fire,2018,G31642,,0.009,,52.8169,,,3,1642,20180730000000,Mckirdy Mountain,-119.1478,2886150,1460176.7629999998,889887.2759999968
Lightning,JA70003000,Active,4,Fire,2018,G31643,,0.009,,52.7073,,,3,1643,20180730000000,Canoe Mountain,-119.1205,2886151,1463190.3530000008,877899.7949999981
Lightning,JA70003000,Active,4,Fire,2018,G31648,,0.120,,52.8181,,,3,1648,20180730000000,Mckirdy Mountain,-119.1553,2886152,1459667.1259999997,889974.1720000012
Lightning,JA70003000,Active,4,Fire,2018,G31702,,0.009,,52.2452,,,3,1702,20180731000000,S Foster Arm Kinbasket Lake,-118.5897,2886153,1504192.0730000010,830252.7599999914
Lightning,JA70003000,Active,4,Fire,2018,G31703,,3.000,,52.2395,,,3,1703,20180731000000,S Foster Arm Kinbasket Lake,-118.5438,2886154,1507368.2639999995,829947.6749999998
Lightning,JA70003000,Not Active,4,Fire,2018,G31713,,0.009,,52.7481,,,3,1713,20180731000000,Canoe River,-119.3121,2886155,1449899.5180000002,881195.7319999980
Lightning,JA70003000,Not Active,4,Fire,2018,G31715,,0.530,,52.7586,,,3,1715,20180731000000,West Bridge,-119.3266,2886156,1448821.7540000002,882264.6539999992
Lightning,JA70003000,Active,4,Fire,2018,G31718,,46.500,,52.4905,,,3,1718,20180731000000,55 km on East Canoe,-118.7491,2886157,1490585.1640000001,856337.2659999961
Lightning,JA70003000,Active,4,Fire,2018,G31725,,2.000,,52.4819,,,3,1725,20180731000000,4 miles W of Hwy 5,-119.3443,2886158,1450530.3690000013,851434.0849999925
Lightning,JA70003000,Not Active,4,Fire,2018,G31726,,0.100,,52.4755,,,3,1726,20180731000000,4 miles W of Hwy 5,-119.3185,2886159,1452336.6189999990,850887.8430000031
Lightning,JA70003000,Not Active,4,Fire,2018,G31727,,0.009,,52.4830,,,3,1727,20180731000000,8 miles W of Hwy 5,-119.3821,2886160,1447970.1089999999,851314.6919999998
Lightning,JA70003000,Not Active,4,Fire,2018,G31728,,0.009,,52.5169,,,3,1728,20180731000000,10 miles W of Hwy 5,-119.4641,2886161,1442086.9929999998,854561.6440000050
Lightning,JA70003000,Active,4,Fire,2018,G31734,,0.200,,52.7768,,,3,1734,20180731000000,Dave Henry Drainage,-119.0494,2886162,1467203.1000000001,886085.7549999990
Lightning,JA70003000,Fire of Note,4,Fire,2018,G31735,,700.000,Dave Henry Drainage,52.7728,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=740,740,3,1735,20180731000000,Dave Henry Drainage,-119.0516,2886163,1467104.2109999992,885622.3790000016
Lightning,JA70003000,Not Active,4,Fire,2018,G31736,,0.100,,52.7762,,,3,1736,20180731000000,Dave Henry Drainage,-119.0586,2886164,1466595.7530000007,885955.0680000000
Lightning,JA70003000,Not Active,4,Fire,2018,G31849,,0.009,,52.7450,,,3,1849,20180801000000,Canoe Mtn,-119.1496,2886165,1460832.1550000007,881891.6739999978
Lightning,JA70003000,Not Active,4,Fire,2018,G31946,,0.370,,52.7270,,,3,1946,20180801000000,valemount,-119.4493,2886166,1440915.6860000005,877984.0000000000
Lightning,JA70003000,Not Active,4,Fire,2018,G32007,,0.009,,52.7409,,,3,2007,20180802000000,Canoe Mtn,-119.1973,2886167,1457681.8410000002,881127.3039999995
Lightning,JA70003000,Not Active,4,Fire,2018,G32008,,0.009,,52.7233,,,3,2008,20180802000000,Canoe Mtn,-119.1334,2886168,1462154.1190000002,879590.0349999983
Lightning,JA70003000,Active,4,Fire,2018,G32050,,1.500,,52.7338,,,3,2050,20180802000000,Canoe River,-119.5021,2886169,1437302.7519999992,878419.2319999998
Lightning,JA70003000,Fire of Note,4,Fire,2018,G32051,,5500.000,Hugh Allen Creek,52.3678,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=756,756,3,2051,20180802000000,Hugh Allen Creek,-118.5952,2886170,1502386.9699999993,843816.0690000020
Lightning,JA70003000,Not Active,4,Fire,2018,G32127,,0.009,,52.5142,,,3,2127,20180804000000,N Thompson River,-119.4680,2886171,1441846.8780000000,854240.6969999978
Lightning,JA70003000,Active,4,Fire,2018,G32209,,0.009,,52.2460,,,3,2209,20180805000000,Tip of Foster Arm Kinbasket Lake,-118.6170,2886172,1502327.8230000003,830154.3390000006
Lightning,JA70003000,Active,4,Fire,2018,G32211,,200.000,,52.2945,,,3,2211,20180805000000,North end of Foster,-118.7266,2886173,1494346.5359999998,834756.5070000086
Lightning,JA70003000,Active,4,Fire,2018,G32216,,2.000,,52.9980,,,3,2216,20180805000000,North of Castle Creek ,-120.3771,2886174,1376210.1200000001,902755.0449999971
Lightning,JA70003000,Not Active,4,Fire,2018,G32241,,0.009,,52.7410,,,3,2241,20180806000000,Canoe Mountain ,-119.1970,2886175,1457694.5459999994,881145.3030000012
Lightning,JA70003000,Not Active,4,Fire,2018,G32256,,0.800,,52.7445,,,3,2256,20180806000000,4 km W of hwy 5,-119.3212,2886176,1449331.6489999997,880736.7969999975
,JA70003000,Not Active,4,Fire,2018,G32272,,0.009,,52.9709,,,3,2272,20180806000000,Valemount,-119.4228,2886177,1440170.5959999992,905245.7630000003
Lightning,JA70003000,Active,4,Fire,2018,G32273,,0.150,,52.9998,,,3,2273,20180806000000,Raush River,-119.8380,2886178,1412176.3710000003,905957.0480000023
,JA70003000,Active,4,Fire,2018,G32368,,200.000,,52.2245,,,3,2368,20180809000000,Duffy Peaks ,-118.9924,2886179,1477111.0480000000,825172.8569999989
Lightning,JA70003000,Active,4,Fire,2018,G32369,,300.000,,53.0388,,,3,2369,20180809000000,Dunster Kiwa Valley,-119.8147,2886180,1413353.3259999999,910427.4439999973
Lightning,JA70003000,Active,4,Fire,2018,G32373,,8.000,,52.2701,,,3,2373,20180809000000,,-118.5779,2886181,1504700.0380000004,833101.5370000005
Lightning,JA70003000,Active,4,Fire,2018,G32377,,7.000,,52.1050,,,3,2377,20180809000000,Mudd Lake ,-119.2238,2886182,1462675.3499999992,810367.1460000006
Lightning,JA70003000,Active,4,Fire,2018,G32617,,1.250,,52.2914,,,3,2617,20180813000000,10 miles N of Blue River,-119.1992,2886183,1462356.5640000007,831222.3380000014
Lightning,JA70003000,Not Active,4,Fire,2018,G32618,,0.100,,52.3015,,,3,2618,20180813000000,10 miles N of Blue River,-119.2048,2886184,1461869.2999999989,832304.9810000071
Lightning,JA70003000,Not Active,4,Fire,2018,G32620,,0.100,,52.0872,,,3,2620,20180813000000,6 m Blue River,-119.4443,2886185,1447847.8100000001,806973.5529999994
Lightning,JA70003000,New,4,Fire,2018,G32718,,0.009,,52.7079,,,3,2718,20180817000000,Camp Creek,-119.2767,2886186,1452704.5779999993,876958.3530000057
Lightning,JA70003000,New,4,Fire,2018,G32728,,0.009,,52.1999,,,3,2728,20180817000000,Robson,-119.2002,2886187,1463270.0629999994,821055.4520000005
Person,JA70003000,Not Active,4,Fire,2018,G40053,,3.000,,53.9549,,,4,53,20180426000000,Seikuz Indian Reserve,-124.1055,2886188,1124016.4390000000,996240.3780000014
Person,JA70003000,Not Active,4,Fire,2018,G40068,,0.800,,53.9434,,,4,68,20180428000000,Stoney Creek Reserve,-124.1041,2886189,1124141.3790000000,994952.4179999968
Person,JA70003000,Not Active,4,Fire,2018,G40070,,0.009,,53.9203,,,4,70,20180428000000,Kenny Damn FSR and Rafel FSR,-124.1917,2886190,1118476.9590000003,992225.0149999997
Person,JA70003000,Not Active,4,Fire,2018,G40071,,0.900,,54.1457,,,4,71,20180429000000,920 HWY 16 West,-124.9164,2886191,1070613.8039999993,1016414.5839999970
Person,JA70003000,Not Active,4,Fire,2018,G40075,,0.009,,54.0835,,,4,75,20180430000000,Corner of Endako and highway 16 W,-125.0077,2886192,1064760.8560000001,1009383.8240000037
Person,JA70003000,Not Active,4,Fire,2018,G40078,,0.420,,54.0892,,,4,78,20180430000000,Endako,-125.0225,2886193,1063787.1039999996,1010010.2440000018
Person,JA70003000,Not Active,4,Fire,2018,G40084,,0.900,,53.9218,,,4,84,20180501000000,Poison Bay,-124.0904,2886194,1125103.4049999998,992566.8629999999
Person,JA70003000,Not Active,4,Fire,2018,G40133,,3.000,,54.0126,,,4,133,20180507000000,Francois Lake,-125.0440,2886195,1062501.7670000007,1001435.0719999997
Lightning,JA70003000,Not Active,4,Fire,2018,G40243,,315.000,,54.1545,,,4,243,20180519000000,Breadalbane Creek,-123.8226,2886196,1141846.0329999996,1019035.9819999998
Person,JA70003000,Not Active,4,Fire,2018,G40545,,0.009,,53.6179,,,4,545,20180617000000,Naltesby Lake,-123.4875,2886197,1165791.2689999996,959908.7240000023
Person,JA70003000,Not Active,4,Fire,2018,G40546,,0.009,,53.4561,,,4,546,20180617000000,88 km on Kluskus FSR,-124.5266,2886198,1097611.4959999998,939927.4130000034
Lightning,JA70003000,Not Active,4,Fire,2018,G40603,,1.500,,53.5836,,,4,603,20180620000000,3nm W of Naltesby,-123.5797,2886199,1159841.7869999993,955867.7400000002
Lightning,JA70003000,Not Active,4,Fire,2018,G40639,,240.000,Foster Lake,53.9947,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=691,691,4,639,20180620000000,Foster Lake,-124.8163,2886200,1077417.9739999995,999664.4889999991
Lightning,JA70003000,Not Active,4,Fire,2018,G40645,,0.030,,53.9596,,,4,645,20180620000000,3m South of Francois Lake,-124.9940,2886201,1065855.5859999994,995567.7889999989
Lightning,JA70003000,Not Active,4,Fire,2018,G40647,,0.009,,53.9340,,,4,647,20180620000000,E Borel Lake,-124.9718,2886202,1067349.0909999995,992731.8499999996
Lightning,JA70003000,Not Active,4,Fire,2018,G40670,,121.500,,54.2590,,,4,670,20180620000000,Peta Mnt,-124.7830,2886203,1079090.7599999993,1029196.0149999987
Person,JA70003000,Not Active,4,Fire,2018,G40674,,0.009,,54.3249,,,4,674,20180620000000,7nm North of Justine Lk,-124.8983,2886204,1071482.9340000004,1036426.0410000077
Lightning,JA70003000,Not Active,4,Fire,2018,G40676,,0.500,,54.3099,,,4,676,20180620000000,6 nm of Justine Lake,-124.8344,2886205,1075652.9590000007,1034816.4949999955
Lightning,JA70003000,Not Active,4,Fire,2018,G40695,,0.009,,53.8970,,,4,695,20180621000000,vanderhoof,-124.0574,2886206,1127345.0230000003,989860.7549999990
Lightning,JA70003000,Not Active,4,Fire,2018,G40760,,0.200,,53.9445,,,4,760,20180621000000,KM 215 200 Rd,-124.7960,2886207,1078842.9040000006,994090.6630000118
Lightning,JA70003000,Not Active,4,Fire,2018,G40878,,1.400,,53.8536,,,4,878,20180623000000,East of Hallet Lake,-124.7162,2886208,1084248.5949999997,984035.5860000001
Lightning,JA70003000,Not Active,4,Fire,2018,G40886,,144.100,,53.5645,,,4,886,20180623000000,600 Road,-123.9400,2886209,1136115.1290000002,952986.1120000007
Person,JA70003000,Not Active,4,Fire,2018,G40933,,0.009,,53.9368,,,4,933,20180626000000,Sob Lake and Hwy 16,-123.7517,2886210,1147230.4759999996,994898.8189999973
Lightning,JA70003000,Not Active,4,Fire,2018,G41250,,378.000,Dog Creek Trail,54.1448,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=697,697,4,1250,20180717000000,Dog Creek Trail ,-124.4633,2886211,1100136.2540000007,1016862.2209999999
